0,0,0
0,0,0
-18.4673,-18.6347,-18.5186
-18.5366,-18.4581,-18.4919
-18.9278,-18.7039,-18.8372
-18.9185,-18.8258,-18.849
-18.5409,-18.4839,-18.5034
-18.72,-18.7979,-18.736
-18.8622,-18.7961,-18.7169
-18.5451,-18.528,-18.4552
0,0,0
0,0,0
0,0,0
0,0,0
-18.1977,-17.8783,-17.9785
-18.1091,-18.0686,-18.012
-18.4312,-18.3979,-18.3994
-18.2269,-18.5177,-18.2412
-18.0385,-18.1192,-18.044
-18.2867,-18.1854,-18.1783
-18.5067,-18.4205,-18.4157
-18.2837,-18.2446,-18.2289
-17.9635,-18.0027,-17.9408
-18.1274,-18.1766,-18.3197
-18.2884,-18.3845,-18.2428
-18.1154,-18.1646,-18.0488
-18.0641,-17.7739,-17.8519
-18.1331,-18.076,-18.0753
-18.3403,-18.2003,-18.3057
-18.0116,-18.0543,-18.0425
-17.9402,-17.848,-17.8825
-18.271,-18.1628,-18.1805
-18.1679,-18.1341,-18.1578
-17.8641,-17.8474,-17.8986
0,0,0
0,0,0
0,0,0
0,0,0
-17.858,-17.7998,-17.8096
-17.8618,-17.8373,-17.8528
-18.1383,-18.1295,-18.0865
-18.1359,-18.1078,-18.09
-17.7313,-17.7611,-17.9196
-18.1069,-18.0556,-18.1138
-18.1941,-18.0904,-18.1336
-17.9009,-17.9447,-17.7896
0,0,0
0,0,0
0,0,0
0,0,0
-17.52,-17.5238,-17.6165
-17.6509,-17.6274,-17.5979
-17.769,-17.9114,-17.8352
-17.8548,-17.8666,-17.7754
-17.5799,-17.5989,-17.5513
-17.7581,-17.7194,-17.6731
-17.9359,-17.8791,-17.8693
-17.6499,-17.9292,-17.7005
-17.5976,-17.522,-17.6347
-17.7424,-17.8358,-17.7194
-17.8591,-17.9058,-17.8861
-17.7403,-17.6981,-17.6557
-17.5805,-17.5168,-17.5595
-17.8016,-17.8462,-17.8451
-18.0034,-17.8154,-17.7778
-17.6033,-17.4566,-17.4452
0,0,0
0,0,0
0,0,0
0,0,0
-17.2218,-17.2973,-17.1999
-17.1577,-17.2156,-17.1663
-17.8406,-17.4752,-17.5639
-17.4889,-17.4538,-17.5507
-17.0988,-17.0653,-17.115
-17.2305,-17.2108,-17.3642
-17.4627,-17.4359,-17.4722
-17.333,-17.2558,-17.2721
-17.1399,-17.0015,-17.1117
-17.4403,-17.3512,-17.4382
-17.4855,-17.3947,-17.3358
-17.0639,-17.1021,-17.0372
0,0,0
0,0,0
0,0,0
0,0,0
-16.903,-16.9543,-16.8698
-16.9441,-16.8653,-16.8847
-17.1501,-17.1591,-17.0916
-17.2645,-17.1568,-17.1614
-16.8421,-16.8657,-16.8211
-17.176,-17.1031,-17.0745
-17.0188,-17.0527,-17.0525
-16.9123,-16.809,-16.8142
0,0,0
0,0,0
0,0,0
0,0,0
-16.5501,-16.6758,-16.507
-16.5456,-16.5184,-16.4779
-16.8889,-16.807,-16.869
-16.81,-16.8702,-16.8825
-16.5311,-16.5287,-16.4541
-16.8569,-16.6004,-16.6115
-16.7904,-16.9051,-16.7576
-16.6466,-16.656,-16.6815
-16.6726,-16.5943,-16.6968
-16.9681,-16.9392,-16.952
-16.974,-16.9131,-16.8725
-16.5566,-16.5698,-16.641
0,0,0
0,0,0
0,0,0
0,0,0
-16.523,-16.2563,-16.2549
-16.3108,-16.3684,-16.4907
-16.8214,-16.7085,-16.7187
-16.7839,-16.6217,-16.6024
-16.4951,-16.5134,-16.5069
-16.5394,-16.6716,-16.5599
-16.4529,-16.5271,-16.3723
-16.3617,-16.3004,-16.2887
0,0,0
0,0,0
0,0,0
0,0,0
-16.3302,-16.4186,-16.306
-16.4114,-16.3305,-16.3007
-16.7145,-16.6448,-16.6112
-16.637,-16.615,-16.616
-16.2559,-16.2796,-16.4109
-16.5596,-16.4717,-16.3863
-16.6032,-16.6287,-16.575
-16.4703,-16.644,-16.4038
-16.2679,-16.3228,-16.2997
-16.5487,-16.4346,-16.4311
-16.6538,-16.6056,-16.5902
-16.5133,-16.4547,-16.4519
-16.2776,-16.2338,-16.3338
-16.491,-16.4637,-16.495
-16.599,-16.5904,-16.5182
-16.3923,-16.3373,-16.382
-16.2861,-16.0106,-16.4523
-16.5266,-16.4845,-16.4513
-16.4973,-16.5601,-16.5881
-16.3169,-16.4005,-16.371
-16.3668,-16.3253,-16.2733
-16.6287,-16.5692,-16.5129
-16.5571,-16.5298,-16.5354
-16.2644,-16.2459,-16.3234
0,0,0
0,0,0
0,0,0
0,0,0
-16.0912,-16.0132,-16.0871
-16.2413,-16.2077,-16.2931
-16.4666,-16.3485,-16.3832
-16.1993,-16.1794,-16.237
0,0,0
0,0,0
0,0,0
0,0,0
-16.2052,-16.1955,-16.1584
-16.3643,-16.3627,-16.2961
-16.4263,-16.5004,-16.403
-16.2499,-16.3148,-16.2978
0,0,0
0,0,0
0,0,0
0,0,0
-15.9357,-16.0226,-15.9269
-15.8706,-15.6175,-15.5394
-15.6832,-15.7646,-16.0683
-16.2156,-16.1265,-16.2225
-15.8894,-15.9016,-15.845
-16.0116,-15.9913,-16.0188
-16.3184,-16.206,-16.2552
-16.0954,-16.1382,-16.0735
-15.5823,-16.0212,-15.6542
-16.045,-15.8973,-15.9547
-16.3143,-16.1647,-16.2115
-16.0726,-16.1936,-15.9886
-15.9721,-15.6104,-15.6814
-16.0919,-15.9806,-15.9682
-16.1353,-16.2319,-16.1449
-15.9916,-15.9581,-15.9055
-15.8213,-15.9581,-15.7327
-15.9998,-16.044,-16.1628
-16.1038,-16.3303,-16.0807
-16.0005,-16.0677,-15.9426
-15.7726,-15.7664,-15.8843
-15.9098,-16.0181,-15.9235
-16.2846,-16.0391,-16.1437
-15.925,-16.0491,-15.903
-15.7115,-15.7249,-15.6867
-15.8096,-15.8333,-15.8797
-16.1076,-15.9513,-16.0759
-15.9159,-15.9153,-15.8423
-15.6034,-15.5458,-15.6176
-15.7372,-15.494,-15.8433
-15.9504,-15.741,-15.7861
-15.7609,-15.7072,-15.6152
-15.4994,-15.5483,-15.5639
-15.7153,-15.7069,-15.6627
-15.7779,-15.8265,-15.738
-15.7147,-15.6369,-15.6746
-15.6301,-15.5549,-15.5928
-15.717,-15.7438,-15.8397
-16.0093,-15.9603,-15.9853
-15.7575,-15.7594,-15.7395
-15.5434,-15.5237,-15.5232
-15.7015,-15.6883,-15.6873
-15.8847,-15.8092,-15.8525
-15.6753,-15.624,-15.6767
-15.5004,-15.444,-15.4095
-15.9409,-15.7517,-15.8094
-15.9637,-15.8339,-15.7414
-15.4553,-15.5125,-15.4062
0,0,0
0,0,0
0,0,0
0,0,0
-15.7361,-15.8174,-15.7208
-15.6102,-15.6315,-15.9786
-16.0166,-16.0582,-16.0287
-16.1055,-16.0368,-16.0898
-15.5437,-15.5828,-15.444
-15.6809,-15.6384,-15.7086
-15.8841,-15.8704,-15.8221
-15.9097,-15.6504,-15.676
-15.4397,-15.4837,-15.5661
-15.7821,-15.663,-15.6473
-15.7357,-15.8337,-15.8244
-15.6933,-15.6774,-15.6232
-15.5153,-15.698,-15.4143
-15.7794,-15.8275,-15.7841
-15.8186,-15.7863,-15.7957
-15.5725,-15.6062,-15.5929
0,0,0
0,0,0
0,0,0
0,0,0
-15.6836,-15.8585,-15.6516
-15.5489,-15.5579,-15.5996
-16.0298,-15.7785,-16.2678
-16.5204,-16.1403,-16.0818
-15.3274,-15.2839,-15.373
-15.5051,-15.4955,-15.6518
-15.7288,-15.6484,-15.8214
-15.8415,-15.4563,-15.438
-15.3592,-15.4476,-15.3891
-15.3994,-15.4528,-15.7201
-15.7507,-15.7101,-15.7332
-15.4796,-15.4686,-15.6238
-15.3487,-15.1671,-15.3478
-15.3438,-15.4154,-15.5386
-15.6245,-15.5986,-15.7016
-15.4285,-15.5533,-15.4618
-15.2266,-15.3215,-15.3101
-15.505,-15.4383,-15.4416
-15.6966,-15.7027,-15.5752
-15.4741,-15.4453,-15.4421
-15.4066,-15.4956,-15.4105
-15.5534,-15.5933,-15.637
-15.7854,-15.7478,-15.8356
-15.4409,-15.6713,-15.5961
-15.4486,-15.289,-15.2824
-15.6168,-15.6197,-15.6119
-15.6296,-15.5889,-15.5906
-15.2549,-15.3227,-15.3488
0,0,0
0,0,0
0,0,0
0,0,0
-15.3656,-15.5781,-15.3622
-15.4354,-15.3434,-15.4582
-15.8575,-15.6663,-15.7913
-15.793,-15.8067,-15.7378
-15.2537,-15.22,-15.2395
-15.5588,-15.4817,-15.7201
-15.6233,-15.573,-15.6464
-15.3978,-15.3201,-15.2951
0,0,0
0,0,0
0,0,0
0,0,0
-15.2264,-15.1296,-15.1556
-15.5407,-15.2175,-15.3485
-15.4969,-15.4349,-15.4981
-15.1957,-15.2529,-15.3728
0,0,0
0,0,0
0,0,0
0,0,0
-15.1026,-15.0872,-15.0732
-15.0616,-15.108,-15.0871
-15.4286,-15.3844,-15.3788
-15.3676,-15.3773,-15.3488
-15.1632,-15.2842,-15.1961
-15.2634,-15.1451,-15.1997
-15.1979,-15.2627,-15.266
-15.2648,-15.3037,-15.2717
-15.2944,-15.3932,-15.2226
-15.3443,-15.2804,-15.5717
-15.8295,-15.5833,-15.5953
-15.2458,-15.6687,-15.2999
-15.2876,-15.1708,-15.143
-15.506,-15.4911,-15.436
-15.6321,-15.5583,-15.5287
-15.1598,-15.292,-15.2299
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-15.1009,-15.0583,-15.0382
-15.156,-15.2474,-15.143
-15.2783,-15.3415,-15.2761
-15.2211,-15.1567,-15.1895
0,0,0
0,0,0
0,0,0
0,0,0
-23.6498,-23.5494,-23.5624
-23.1782,-23.2222,-23.3651
-23.6013,-23.4477,-23.5117
-23.7273,-23.6068,-23.7198
-23.0482,-22.9113,-22.8189
-22.7841,-22.8209,-22.9566
-22.9876,-22.9192,-23.0661
-23.2451,-22.9558,-22.9179
-22.6865,-22.611,-22.6148
-22.3151,-22.6848,-22.5186
-22.4274,-22.5149,-22.308
-22.5535,-22.5148,-22.4488
-21.7068,-21.8239,-21.6842
-21.8153,-21.9906,-21.7693
-21.8135,-21.8081,-21.7286
-22.0269,-21.7473,-21.776
-21.3992,-21.3704,-21.4544
-21.6765,-21.5927,-21.722
-21.4259,-21.5686,-21.5689
-21.4575,-21.3386,-21.3811
0,0,0
0,0,0
0,0,0
0,0,0
-20.6089,-20.3906,-20.5118
-20.3572,-20.4308,-20.3991
-20.5409,-20.5401,-20.5555
-20.6534,-20.6044,-20.6482
-20.3076,-20.3169,-20.318
-20.6191,-20.4515,-20.5821
-20.4291,-20.4378,-20.4385
-20.3043,-20.2605,-20.2664
0,0,0
0,0,0
0,0,0
0,0,0
-20.1547,-20.1295,-20.1208
-20.2225,-20.1239,-20.1848
-20.221,-20.1484,-20.1683
-20.3177,-20.1488,-20.1558
0,0,0
0,0,0
0,0,0
0,0,0
-19.6259,-19.467,-19.519
-19.4241,-19.405,-19.4908
-19.7215,-19.5818,-19.6071
-19.7904,-19.6606,-19.7289
-19.4418,-19.4473,-19.3727
-19.6126,-19.5913,-19.5754
-19.5745,-19.4482,-19.471
-19.3827,-19.318,-19.356
0,0,0
0,0,0
0,0,0
0,0,0
-19.0563,-19.1225,-19.0414
-18.8625,-18.9007,-18.9311
-19.077,-19.0336,-19.104
-19.1695,-19.1987,-19.2327
-19.0064,-19.017,-18.9896
-18.8141,-19.0008,-19.0584
-19.0372,-19.0139,-19.014
-19.0007,-19.0712,-18.9902
-18.5218,-18.8695,-18.6407
-18.836,-18.7653,-18.9082
-19.054,-19.0556,-18.9785
-18.8988,-18.8954,-18.9131
-18.355,-18.6629,-18.397
-18.8505,-18.5944,-18.649
-18.8932,-18.8819,-18.8437
-18.784,-18.6998,-18.6637
-18.6708,-18.595,-18.7037
-18.7436,-18.7071,-18.7328
-18.6843,-18.7536,-18.6902
-18.6209,-18.5837,-18.6802
-18.648,-18.6195,-18.6206
-18.6578,-18.6697,-18.6474
-18.6825,-18.742,-18.618
-18.4866,-18.747,-18.546
-18.3312,-18.4173,-18.4122
-18.4927,-18.449,-18.5652
-18.65,-18.5792,-18.5526
-18.4478,-18.5483,-18.4148
-18.2906,-18.3653,-18.2809
-18.3108,-18.2805,-18.3763
-18.4027,-18.2649,-18.2904
-18.2853,-18.2842,-18.3397
-18.1103,-18.0873,-18.193
-18.2111,-18.1844,-18.1915
-18.4234,-18.1256,-18.1058
-18.1653,-18.1409,-18.1189
-18.1425,-18.0043,-18.0226
-18.0655,-18.129,-18.004
-18.1475,-18.0109,-18.1003
-18.2011,-17.9788,-17.9975
-18.1003,-18.022,-18.0839
-18.0931,-17.9946,-18.0717
-18.213,-18.045,-18.0716
-18.0628,-18.0647,-18.0978
-17.9707,-17.9169,-18.122
-18.1032,-18.0433,-18.0729
-18.0038,-18.1536,-18.0909
-18.0476,-17.9906,-17.9957
-17.8055,-17.7356,-17.7573
-17.9239,-17.8995,-18.0471
-17.9594,-18.0265,-18.0729
-17.9612,-17.8688,-17.905
-17.8484,-18.0684,-17.905
-17.9643,-17.8227,-17.8552
-17.976,-17.8598,-17.8274
-17.9164,-17.9577,-18.0196
-17.8395,-17.9846,-17.8698
-17.9218,-17.9725,-17.8898
-17.9674,-18.0221,-17.9191
-17.9332,-17.9645,-17.9019
-17.6341,-17.6932,-17.6256
-17.8298,-17.8253,-17.8392
-17.9542,-18.0079,-17.9649
-17.7819,-17.7986,-17.7965
-17.7465,-17.6404,-17.7521
-17.7377,-17.7026,-17.7377
-17.7969,-17.6973,-17.7607
-17.6532,-17.8149,-17.7208
-17.6537,-17.6506,-17.6356
-17.6635,-17.63,-17.5606
-17.6534,-17.585,-17.6057
-17.6795,-17.62,-17.6699
-17.6591,-17.6519,-17.6656
-17.8385,-17.6659,-17.6131
-17.8272,-17.6606,-17.7012
-17.6311,-17.7353,-17.6725
-17.9281,-17.9115,-17.8724
-18.0389,-17.9866,-17.9182
-17.5385,-17.7611,-17.6168
-17.6423,-17.5777,-17.6562
0,0,0
0,0,0
0,0,0
0,0,0
-17.3016,-17.2865,-17.3254
-17.1188,-17.1966,-17.0331
-17.5559,-17.1942,-17.0879
-17.5452,-17.3979,-17.454
-17.1876,-17.483,-17.284
-17.2513,-17.2948,-17.3415
-17.3224,-17.3466,-17.3443
-17.4174,-17.3447,-17.4205
-17.4352,-17.3867,-17.3449
-17.199,-17.2067,-17.1499
-17.072,-17.0147,-17.0846
-17.2875,-17.1989,-17.2207
-17.3129,-17.2107,-17.3242
-17.1901,-17.1681,-17.3142
-17.4307,-17.2369,-17.3211
-17.1213,-17.1741,-17.3899
-17.217,-17.2003,-17.1641
-17.0773,-17.0449,-17.0848
-16.8958,-16.9373,-16.9723
-17.1804,-17.0602,-17.02
-17.1486,-17.0475,-17.0745
-16.9338,-16.9563,-16.8868
-16.7037,-16.6971,-16.7815
-17.0217,-16.8113,-16.9366
-16.5307,-16.8354,-16.6175
-16.8013,-16.7752,-16.92
-17.0428,-16.9926,-17.032
-16.8624,-16.8682,-16.9011
-16.7114,-16.7007,-16.6674
-16.7327,-16.6997,-16.6851
-16.7474,-16.6917,-16.7388
-16.7368,-16.7327,-16.7946
-16.7125,-16.7995,-16.6849
-16.7091,-16.7473,-16.6614
-16.759,-16.6861,-16.8214
-16.8379,-16.8072,-16.8068
-16.7639,-16.781,-16.7101
-16.7249,-16.6479,-16.7711
-16.7228,-16.7387,-16.8521
-16.8172,-16.7727,-16.7973
-16.5331,-16.4767,-16.4296
-16.7216,-16.6352,-16.6943
-16.7372,-16.8371,-16.75
-16.6755,-16.5431,-16.6232
-16.6788,-16.6533,-16.6673
-16.8339,-16.8318,-16.8152
-16.5603,-16.7886,-16.6187
-16.5059,-16.4237,-16.5599
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-16.5013,-16.4975,-16.4007
-16.2828,-16.2913,-16.3769
-16.6044,-16.5353,-16.5633
-16.8367,-16.6754,-16.6719
-16.5571,-16.5786,-16.5145
-16.3843,-16.4681,-16.4019
-16.322,-16.3448,-16.2618
-16.5585,-16.4355,-16.3807
-16.4007,-16.2864,-16.3412
-16.359,-16.3475,-16.4496
-16.5553,-16.4349,-16.4592
-16.4004,-16.4301,-16.3359
-16.5411,-16.32,-16.3024
-16.3461,-16.3815,-16.3445
-16.3789,-16.3906,-16.4012
-16.3671,-16.3672,-16.4295
-16.4449,-16.4536,-16.3378
-16.3826,-16.4207,-16.3545
-16.3909,-16.4531,-16.4208
-16.4407,-16.4567,-16.414
-16.6039,-16.5504,-16.6063
-16.3426,-16.5328,-16.3843
-16.2847,-16.2447,-16.2575
-16.4121,-16.3732,-16.3675
-16.1438,-16.2548,-16.0796
-16.2253,-16.2175,-16.3282
-16.5761,-16.4247,-16.4612
-16.3107,-16.3496,-16.3982
-16.1768,-16.3336,-16.1301
-16.2323,-16.1908,-16.1357
-16.2693,-16.2425,-16.1788
-16.3382,-16.2635,-16.3044
-16.1183,-16.0547,-16.0601
-16.3288,-16.1511,-16.3115
-16.523,-16.458,-16.4856
-16.3143,-16.273,-16.3019
-16.4099,-16.2842,-16.3507
-16.3265,-16.3981,-16.3237
-16.3834,-16.3091,-16.3731
-16.3031,-16.3618,-16.2855
-16.0543,-16.2135,-16.1597
-16.5487,-16.4507,-16.4275
-16.4843,-16.4638,-16.4109
-16.203,-16.1512,-16.1182
0,0,0
0,0,0
0,0,0
0,0,0
-15.9603,-16.0352,-16.007
-15.8303,-15.8579,-15.8112
-16.0621,-15.9784,-15.9989
-16.2112,-16.1909,-16.1406
-15.9978,-15.7831,-15.7042
-15.9926,-15.76,-15.7894
-15.9256,-15.9701,-16.048
-16.0566,-16.0105,-16.0077
-15.9054,-16.0744,-16.0639
-16.0804,-15.9723,-16.1818
-16.1816,-16.1311,-16.0823
-16.0956,-16.0835,-16.0363
-16.0118,-16.0034,-15.7751
-15.9606,-15.9241,-16.1442
-16.0442,-16.0714,-16.0232
-15.995,-15.9721,-15.9689
-15.953,-15.8318,-15.8068
-15.89,-15.9539,-15.841
-15.8784,-15.9008,-15.8983
-15.9061,-15.8123,-15.8343
-16.0725,-15.9792,-15.9859
-15.9711,-15.9893,-15.991
-15.6965,-15.7728,-15.7189
-15.7118,-15.6993,-15.7655
0,0,0
0,0,0
0,0,0
0,0,0
-15.6527,-15.5928,-15.6554
-15.5584,-15.4666,-15.4168
-15.5802,-15.6282,-15.6992
-15.8492,-15.8029,-15.8375
-15.7618,-15.7413,-15.7852
-15.7371,-15.7773,-15.6717
-15.9057,-15.7876,-15.7106
-15.7444,-15.8023,-15.7693
-15.6587,-15.6263,-15.6622
-15.7344,-15.6711,-15.7061
-15.7425,-15.6792,-15.715
-15.7682,-15.6877,-15.649
-15.8042,-15.6499,-15.6186
-15.7487,-15.7099,-15.7418
-15.7272,-15.845,-15.8916
-15.7471,-15.7867,-15.7714
-15.4645,-15.2473,-15.4523
-15.6687,-15.5672,-15.7092
-15.8743,-15.7714,-15.821
-15.7178,-15.5624,-15.5539
-15.6328,-15.8201,-15.5915
-15.7465,-15.6039,-15.7278
-15.7803,-15.7926,-15.6319
-15.6918,-15.7184,-15.6462
-15.7375,-15.7277,-15.7237
-15.6847,-15.7628,-15.7282
-15.7793,-15.7479,-15.7061
-15.6456,-15.684,-15.778
-15.5877,-15.5661,-15.6773
-15.6113,-15.6344,-15.6883
-15.6523,-15.5895,-15.7708
-15.6648,-15.6712,-15.6311
-15.6001,-15.7211,-15.759
-15.6777,-15.7127,-15.7172
-15.6997,-15.7209,-15.7025
-15.6835,-15.6705,-15.7557
-15.5571,-15.662,-15.5391
-15.6941,-15.7771,-15.9048
-15.8967,-16.0639,-15.9065
-15.6878,-15.9358,-15.7007
-15.5864,-15.8073,-15.7894
-15.6986,-15.6522,-15.7431
-15.7582,-15.6028,-15.7236
-15.7736,-15.7213,-15.7495
-15.3872,-15.5348,-15.52
-15.6063,-15.5435,-15.4834
-15.6322,-15.4464,-15.4636
-15.6678,-15.4339,-15.4474
-15.4642,-15.4779,-15.5403
-15.4294,-15.5789,-15.4664
-15.63,-15.3775,-15.3216
-15.4907,-15.3499,-15.4439
-15.4827,-15.4596,-15.4806
-15.5736,-15.4961,-15.5641
-15.5475,-15.7,-15.5544
-15.4524,-15.6055,-15.4656
-15.5341,-15.5153,-15.5068
-15.466,-15.637,-15.5392
-15.5831,-15.5765,-15.6413
-15.4782,-15.6254,-15.5538
-15.382,-15.3657,-15.5607
-15.7108,-15.3649,-15.3981
-15.6377,-15.4018,-15.317
-15.4611,-15.3508,-15.4263
-15.7408,-15.5567,-15.6214
-15.8476,-15.8421,-15.7723
-15.5373,-15.6788,-15.5398
-15.4209,-15.3181,-15.4656
0,0,0
0,0,0
0,0,0
0,0,0
-15.477,-15.4728,-15.4372
-15.1414,-15.0456,-15.1413
-15.4683,-14.9466,-15.0071
-15.5165,-15.393,-15.5279
-15.3249,-15.2404,-15.2731
-15.2999,-15.2649,-15.2885
-15.3543,-15.3743,-15.2892
-15.3261,-15.2738,-15.2762
-15.0475,-15.1087,-15.283
-15.3169,-15.3652,-15.3343
-15.6371,-15.4522,-15.532
-15.313,-15.3458,-15.2704
-15.3951,-15.251,-15.4584
-15.2408,-15.4141,-15.4232
-15.3721,-15.3371,-15.3128
-15.2467,-15.3079,-15.3064
-15.1747,-15.1056,-15.1537
-15.2859,-15.3092,-15.4277
-15.5308,-15.5474,-15.4185
-15.2889,-15.2845,-15.2598
-15.3127,-15.2339,-15.3535
-15.6081,-15.4732,-15.4451
-15.3495,-15.423,-15.3462
-15.1398,-15.1666,-15.1605
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-15.4126,-15.4742,-15.4242
-15.2519,-15.3658,-15.2446
-15.4008,-15.4112,-15.4435
-15.5591,-15.5731,-15.5251
-15.1796,-15.1162,-15.1384
-15.4039,-15.4082,-15.4552
-15.4899,-15.427,-15.4648
-15.1728,-15.1667,-15.1981
0,0,0
0,0,0
0,0,0
0,0,0
-15.0545,-15.3955,-15.0516
-15.0148,-15.0656,-15.1381
-15.5362,-15.3854,-15.5589
-15.5302,-15.578,-15.5196
-15.2239,-15.2789,-15.193
-15.3249,-15.16,-15.2078
-15.211,-15.2075,-15.292
-15.3323,-15.2656,-15.2341
-15.1681,-15.0811,-15.0338
-15.4494,-15.3635,-15.4277
-15.4064,-15.45,-15.4542
-15.1026,-15.0836,-15.1741
-23.7419,-23.6455,-23.5686
-23.2239,-23.3269,-23.3922
-23.3748,-23.364,-23.3047
-23.5135,-23.5594,-23.5673
-23.2871,-23.2532,-23.2707
-23.3332,-23.2559,-23.2511
-22.9719,-22.9779,-22.9763
-23.0651,-23.0168,-23.0174
0,0,0
0,0,0
0,0,0
0,0,0
-21.3833,-21.4817,-21.278
-20.9565,-21.1628,-21.138
-21.4294,-21.2722,-21.2891
-21.4584,-21.4853,-21.4986
-21.0552,-21.0789,-21.1306
-20.953,-21.0316,-20.9721
-21.1429,-21.0835,-21.1213
-21.2383,-21.0179,-21.0696
-20.4196,-20.4417,-20.4556
-20.6823,-20.6407,-20.625
-20.6684,-20.7284,-20.718
-20.7073,-20.561,-20.5655
-20.5782,-20.3723,-20.3594
-20.4664,-20.4391,-20.431
-20.4541,-20.3936,-20.3905
-20.4478,-20.3772,-20.4109
-20.3103,-20.2971,-20.2183
-20.2855,-20.3238,-20.2835
-20.3575,-20.3594,-20.2872
-20.3345,-20.334,-20.286
-19.9788,-19.929,-19.8852
-20.2393,-20.0879,-20.1751
-20.3239,-20.3191,-20.3427
-20.2165,-20.2155,-20.0932
-20.1768,-20.1165,-20.2233
-20.2519,-20.3853,-20.262
-20.1282,-20.1754,-20.1527
-20.0154,-20.01,-20.0101
0,0,0
0,0,0
0,0,0
0,0,0
-19.5566,-19.6303,-19.6175
-19.4231,-19.4782,-19.462
-19.4713,-19.6334,-19.6078
-19.7222,-19.7747,-19.7329
-19.3709,-19.3888,-19.3987
-19.3252,-19.4126,-19.4159
-19.3823,-19.4005,-19.3809
-19.5105,-19.3788,-19.3855
-19.0415,-19.1287,-18.9856
-19.1405,-19.1828,-19.321
-19.4369,-19.4176,-19.4173
-19.2994,-19.2609,-19.213
-19.1445,-19.1319,-19.1246
-19.0508,-19.1412,-18.9753
-19.026,-18.9761,-19.0038
-19.045,-18.9897,-19.1899
-19.1686,-19.1147,-19.1423
-19.0792,-18.8686,-18.903
-18.7649,-18.8238,-18.6841
-18.9998,-18.9151,-19.0207
-18.7661,-18.8031,-18.7534
-18.9313,-18.8203,-18.8677
-18.8256,-18.8866,-18.8757
-18.9572,-18.7908,-18.8118
-18.607,-18.7526,-18.7664
-18.809,-18.7742,-18.8411
-18.8098,-18.7346,-18.8699
-18.7771,-18.8422,-18.8093
-18.6863,-18.6303,-18.8211
-18.8163,-18.7328,-18.7888
-18.7298,-18.7196,-18.7462
-18.7425,-18.6912,-18.7464
-18.6922,-18.6731,-18.7335
-19.0092,-18.8046,-18.8377
-18.5613,-18.6994,-18.6008
-18.6388,-18.3283,-18.558
0,0,0
0,0,0
0,0,0
0,0,0
-18.3877,-18.375,-18.3218
-18.0839,-18.0071,-17.9808
-18.0777,-17.9807,-18.07
-18.4527,-18.3219,-18.3753
-18.1559,-18.2238,-18.2004
-18.1458,-18.1685,-18.2841
-18.237,-18.2557,-18.1834
-18.2068,-18.161,-18.2848
-18.2084,-18.1359,-18.2372
-18.1532,-18.238,-18.1085
